,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,3.54,5.07,7.73,11.37,15.25,18.33,20.01,20.35,18.16,14.38,9.41,4.88
1,0.45,0.43,0.43,0.42,0.43,0.42,0.42,0.45,0.46,0.42,0.46,0.46
