,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,9.49,11.44,14.72,19.04,23.68,27.07,28.61,28.76,26.35,22.07,16.06,10.79
1,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.23,2.24,2.24,2.24,2.24
