,id,Code,Temp
217,4.0,AFG,0.32
92,8.0,ALB,0.34700000000000003
203,10.0,ATA,-0.315
116,12.0,DZA,0.385
138,20.0,AND,0.377
18,24.0,AGO,0.569
181,28.0,ATG,0.077
54,31.0,AZE,0.787
91,32.0,ARG,0.272
36,36.0,AUS,0.5329999999999999
41,40.0,AUT,0.188
201,44.0,BHS,0.191
183,48.0,BHR,0.675
176,50.0,BGD,0.5670000000000001
189,51.0,ARM,1.147
126,52.0,BRB,0.196
57,56.0,BEL,-0.247
121,64.0,BTN,0.321
68,68.0,BOL,0.301
40,70.0,BIH,0.34600000000000003
123,72.0,BWA,0.546
5,76.0,BRA,0.29
156,84.0,BLZ,0.589
79,90.0,SLB,0.305
75,100.0,BGR,0.384
135,104.0,MMR,0.276
89,108.0,BDI,0.475
169,112.0,BLR,-0.184
2,116.0,KHM,0.401
131,120.0,CMR,0.614
30,124.0,CAN,-0.024
166,132.0,CPV,0.598
13,140.0,CAF,0.613
204,144.0,LKA,0.308
117,148.0,TCD,0.604
145,152.0,CHL,0.312
3,156.0,CHN,0.307
225,170.0,COL,0.379
216,174.0,COM,0.175
94,178.0,COG,0.397
210,180.0,COD,0.312
192,188.0,CRI,0.023
140,191.0,HRV,0.294
50,192.0,CUB,0.2
173,196.0,CYP,0.66
149,203.0,CZE,0.133
160,204.0,BEN,0.49
90,208.0,DNK,-0.865
174,212.0,DMA,0.12300000000000001
170,214.0,DOM,0.159
96,218.0,ECU,0.044000000000000004
86,222.0,SLV,0.175
9,226.0,GNQ,0.439
177,231.0,ETH,0.47
77,232.0,ERI,0.547
158,233.0,EST,-0.057
66,242.0,FJI,-0.09699999999999999
48,246.0,FIN,0.34299999999999997
34,250.0,FRA,0.19
163,262.0,DJI,0.537
141,266.0,GAB,0.43700000000000006
93,268.0,GEO,0.882
4,270.0,GMB,1.085
63,276.0,DEU,-0.213
15,288.0,GHA,0.64
108,296.0,KIR,-0.071
74,300.0,GRC,0.28800000000000003
88,304.0,GRL,0.013999999999999999
76,308.0,GRD,0.326
191,320.0,GTM,0.359
214,324.0,GIN,0.7140000000000001
70,328.0,GUY,0.462
118,332.0,HTI,0.11800000000000001
200,340.0,HND,0.316
107,348.0,HUN,0.392
171,352.0,ISL,-1.301
31,356.0,IND,0.645
147,360.0,IDN,-0.251
190,364.0,IRN,0.434
84,368.0,IRQ,1.1440000000000001
83,372.0,IRL,-0.627
46,376.0,ISR,0.76
87,380.0,ITA,0.136
110,384.0,CIV,0.623
196,388.0,JAM,0.002
114,392.0,JPN,0.526
130,398.0,KAZ,0.687
37,400.0,JOR,0.861
206,404.0,KEN,0.336
153,408.0,PRK,0.6659999999999999
207,410.0,KOR,0.519
178,414.0,KWT,0.937
25,417.0,KGZ,0.544
193,418.0,LAO,0.255
188,422.0,LBN,0.812
215,426.0,LSO,0.514
99,428.0,LVA,-0.24100000000000002
197,430.0,LBR,0.6409999999999999
72,434.0,LBY,0.12300000000000001
164,438.0,LIE,0.293
136,440.0,LTU,-0.45899999999999996
212,442.0,LUX,-0.086
120,450.0,MDG,-0.036000000000000004
82,454.0,MWI,0.183
52,458.0,MYS,-0.053
103,466.0,MLI,0.652
106,470.0,MLT,0.027000000000000003
187,478.0,MRT,0.9790000000000001
167,480.0,MUS,0.37799999999999995
221,484.0,MEX,-0.17
218,492.0,MCO,0.255
129,496.0,MNG,0.665
134,498.0,MDA,0.366
21,499.0,MNE,0.40299999999999997
14,504.0,MAR,0.455
97,508.0,MOZ,0.175
17,512.0,OMN,0.606
179,516.0,NAM,0.62
224,524.0,NPL,0.537
157,528.0,NLD,-0.569
223,554.0,NZL,0.33299999999999996
53,558.0,NIC,0.157
56,562.0,NER,0.41600000000000004
182,566.0,NGA,0.499
69,578.0,NOR,-0.55
113,583.0,FSM,0.39399999999999996
12,585.0,PLW,-0.114
101,586.0,PAK,0.311
219,591.0,PAN,0.358
115,598.0,PNG,0.305
155,600.0,PRY,0.21600000000000003
132,604.0,PER,0.10800000000000001
112,608.0,PHL,-0.268
23,616.0,POL,-0.451
44,620.0,PRT,0.251
16,624.0,GNB,0.9159999999999999
143,626.0,TLS,-0.096
47,634.0,QAT,0.544
11,642.0,ROU,0.457
185,643.0,RUS,-0.491
38,646.0,RWA,0.498
10,659.0,KNA,0.10800000000000001
59,662.0,LCA,0.207
146,670.0,VCT,0.22899999999999998
49,674.0,SMR,0.092
111,678.0,STP,0.466
162,682.0,SAU,0.625
184,686.0,SEN,1.124
209,688.0,SRB,0.379
1,690.0,SYC,0.34700000000000003
81,694.0,SLE,0.6559999999999999
168,702.0,SGP,0.027000000000000003
142,703.0,SVK,0.37799999999999995
95,704.0,VNM,0.322
8,705.0,SVN,0.239
78,706.0,SOM,0.397
208,710.0,ZAF,0.39299999999999996
35,716.0,ZWE,0.079
39,724.0,ESP,0.413
67,729.0,SDN,0.757
32,740.0,SUR,0.504
213,748.0,SWZ,0.243
102,752.0,SWE,-0.304
144,756.0,CHE,0.24100000000000002
122,760.0,SYR,1.044
133,762.0,TJK,0.602
205,764.0,THA,0.36200000000000004
100,768.0,TGO,0.597
137,776.0,TON,-0.066
152,780.0,TTO,0.39299999999999996
175,784.0,ARE,0.45299999999999996
71,788.0,TUN,0.114
80,792.0,TUR,1.0290000000000001
98,795.0,TKM,0.884
161,800.0,UGA,0.5329999999999999
51,804.0,UKR,0.257
124,807.0,MKD,0.379
127,818.0,EGY,0.597
27,826.0,GBR,-0.602
198,834.0,TZA,0.01
0,840.0,USA,-0.145
159,854.0,BFA,0.49
109,858.0,URY,-0.040999999999999995
139,860.0,UZB,1.0590000000000002
22,862.0,VEN,0.49700000000000005
24,882.0,WSM,-0.26
73,887.0,YEM,0.555
220,894.0,ZMB,0.302
6,,REU,0.13
7,,GGY,-0.198
19,,MAF,0.115
20,,ABW,0.436
26,,SPM,0.871
28,,FRO,-0.851
29,,MNP,0.004
33,,TCA,0.06
42,,ASM,-0.293
43,,GUM,-0.038
45,,CUW,0.43
55,,MYT,0.006
58,,NCL,-0.016
60,,SGS,0.094
61,,FLK,0.632
62,,MSR,0.113
64,,PRI,0.223
65,,BLM,0.115
85,,PSE,0.22
104,,AIA,0.115
105,,VGB,0.226
119,,IMN,-0.5670000000000001
125,,VIR,0.16699999999999998
128,,MAC,0.109
148,,ESH,0.774
150,,TWN,-0.125
151,,CYM,0.07
154,,NIU,-0.03
165,,JEY,-0.198
172,,GUF,0.425
180,,HMD,0.65
186,,SJM,-0.877
194,,HKG,0.073
195,,PYF,-0.028999999999999998
199,,MTQ,0.1
202,,ATF,0.8029999999999999
211,,ALA,-0.49
222,,SXM,0.115
226,,GLP,0.11
