,id,Code,Temp
217,4.0,AFG,1.16
92,8.0,ALB,0.768
203,10.0,ATA,0.575
116,12.0,DZA,1.111
138,20.0,AND,0.904
18,24.0,AGO,0.7020000000000001
181,28.0,ATG,0.8220000000000001
54,31.0,AZE,0.956
91,32.0,ARG,0.7290000000000001
36,36.0,AUS,0.6709999999999999
41,40.0,AUT,1.124
201,44.0,BHS,
183,48.0,BHR,1.433
176,50.0,BGD,0.705
189,51.0,ARM,0.934
126,52.0,BRB,0.8370000000000001
57,56.0,BEL,1.077
121,64.0,BTN,0.723
68,68.0,BOL,0.7959999999999999
40,70.0,BIH,0.884
123,72.0,BWA,0.441
5,76.0,BRA,0.8190000000000001
156,84.0,BLZ,0.623
79,90.0,SLB,0.805
75,100.0,BGR,0.7290000000000001
135,104.0,MMR,
89,108.0,BDI,0.78
169,112.0,BLR,1.4680000000000002
2,116.0,KHM,0.773
131,120.0,CMR,0.9079999999999999
30,124.0,CAN,1.42
166,132.0,CPV,
13,140.0,CAF,0.9309999999999999
204,144.0,LKA,0.529
117,148.0,TCD,0.9079999999999999
145,152.0,CHL,0.785
3,156.0,CHN,1.088
225,170.0,COL,0.774
216,174.0,COM,0.7190000000000001
94,178.0,COG,
210,180.0,COD,
192,188.0,CRI,0.701
140,191.0,HRV,0.992
50,192.0,CUB,0.508
173,196.0,CYP,0.935
149,203.0,CZE,
160,204.0,BEN,0.965
90,208.0,DNK,1.207
174,212.0,DMA,0.8290000000000001
170,214.0,DOM,0.627
96,218.0,ECU,0.843
86,222.0,SLV,0.619
9,226.0,GNQ,0.868
177,231.0,ETH,1.171
77,232.0,ERI,1.355
158,233.0,EST,1.501
66,242.0,FJI,0.655
48,246.0,FIN,1.52
34,250.0,FRA,0.935
163,262.0,DJI,1.321
141,266.0,GAB,0.8590000000000001
93,268.0,GEO,0.924
4,270.0,GMB,1.025
63,276.0,DEU,1.113
15,288.0,GHA,0.9
108,296.0,KIR,0.799
74,300.0,GRC,0.7040000000000001
88,304.0,GRL,
76,308.0,GRD,0.83
