,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-4.19,-4.72,-2.04,1.61,5.83,10.31,14.53,15.28,11.97,7.11,3.25,-1.95
1,0.33,0.38,0.31,0.25,0.33,0.42,0.39,0.27,0.28,0.28,0.25,0.26
