,id,Code,Temp
217,4.0,AFG,-1.495
92,8.0,ALB,-0.917
203,10.0,ATA,
116,12.0,DZA,-0.5489999999999999
138,20.0,AND,-1.155
18,24.0,AGO,-0.7609999999999999
181,28.0,ATG,-1.0090000000000001
54,31.0,AZE,
91,32.0,ARG,
36,36.0,AUS,-0.662
41,40.0,AUT,-1.3969999999999998
201,44.0,BHS,-0.529
183,48.0,BHR,-0.857
176,50.0,BGD,-0.507
189,51.0,ARM,
126,52.0,BRB,-1.012
57,56.0,BEL,-1.6580000000000001
121,64.0,BTN,-0.584
68,68.0,BOL,
40,70.0,BIH,-0.995
123,72.0,BWA,
5,76.0,BRA,
156,84.0,BLZ,-0.615
79,90.0,SLB,
75,100.0,BGR,-0.965
135,104.0,MMR,-0.507
89,108.0,BDI,
169,112.0,BLR,-1.114
2,116.0,KHM,-0.86
131,120.0,CMR,-0.899
30,124.0,CAN,-0.9329999999999999
166,132.0,CPV,-0.92
13,140.0,CAF,
204,144.0,LKA,-0.9690000000000001
117,148.0,TCD,
145,152.0,CHL,
3,156.0,CHN,-0.528
225,170.0,COL,
216,174.0,COM,
94,178.0,COG,-1.4680000000000002
210,180.0,COD,-1.1340000000000001
192,188.0,CRI,
140,191.0,HRV,-1.063
50,192.0,CUB,-0.639
173,196.0,CYP,
149,203.0,CZE,-1.433
160,204.0,BEN,-0.904
90,208.0,DNK,-1.964
174,212.0,DMA,-1.024
170,214.0,DOM,-0.855
96,218.0,ECU,
86,222.0,SLV,-0.638
9,226.0,GNQ,-0.95
177,231.0,ETH,
77,232.0,ERI,
158,233.0,EST,-1.21
66,242.0,FJI,
48,246.0,FIN,-1.09
34,250.0,FRA,-1.321
163,262.0,DJI,
141,266.0,GAB,-0.899
93,268.0,GEO,
4,270.0,GMB,-1.206
63,276.0,DEU,-1.609
15,288.0,GHA,-1.0490000000000002
108,296.0,KIR,
74,300.0,GRC,-0.8759999999999999
88,304.0,GRL,-0.402
76,308.0,GRD,-1.015
191,320.0,GTM,-0.608
214,324.0,GIN,-1.306
70,328.0,GUY,-0.903
118,332.0,HTI,-0.7959999999999999
200,340.0,HND,-0.628
107,348.0,HUN,-1.2409999999999999
171,352.0,ISL,-0.625
31,356.0,IND,-1.161
147,360.0,IDN,-0.902
190,364.0,IRN,-1.122
84,368.0,IRQ,-0.696
83,372.0,IRL,-1.376
46,376.0,ISR,
87,380.0,ITA,-1.008
110,384.0,CIV,-1.228
196,388.0,JAM,-0.615
114,392.0,JPN,-0.107
130,398.0,KAZ,
37,400.0,JOR,
206,404.0,KEN,
153,408.0,PRK,-0.196
207,410.0,KOR,-0.23
178,414.0,KWT,-0.779
25,417.0,KGZ,-1.35
193,418.0,LAO,-0.7070000000000001
188,422.0,LBN,
215,426.0,LSO,
99,428.0,LVA,-1.263
197,430.0,LBR,-1.2770000000000001
72,434.0,LBY,
164,438.0,LIE,-1.431
136,440.0,LTU,-1.296
212,442.0,LUX,-1.508
120,450.0,MDG,
82,454.0,MWI,
52,458.0,MYS,-0.9420000000000001
103,466.0,MLI,-0.914
106,470.0,MLT,-0.745
187,478.0,MRT,-0.93
167,480.0,MUS,
221,484.0,MEX,-0.36200000000000004
218,492.0,MCO,-1.163
129,496.0,MNG,
134,498.0,MDA,-1.072
21,499.0,MNE,-0.9740000000000001
14,504.0,MAR,-0.6679999999999999
97,508.0,MOZ,
17,512.0,OMN,-1.0659999999999998
179,516.0,NAM,
224,524.0,NPL,-0.8759999999999999
157,528.0,NLD,-1.7830000000000001
223,554.0,NZL,-0.884
53,558.0,NIC,-0.669
56,562.0,NER,
182,566.0,NGA,-0.843
69,578.0,NOR,-1.232
113,583.0,FSM,
12,585.0,PLW,
101,586.0,PAK,-1.595
219,591.0,PAN,
115,598.0,PNG,
155,600.0,PRY,
132,604.0,PER,
112,608.0,PHL,
23,616.0,POL,-1.4
44,620.0,PRT,-0.44799999999999995
16,624.0,GNB,-1.2830000000000001
143,626.0,TLS,-1.062
47,634.0,QAT,-0.9279999999999999
11,642.0,ROU,-1.114
185,643.0,RUS,
38,646.0,RWA,
10,659.0,KNA,-1.006
59,662.0,LCA,-1.0290000000000001
146,670.0,VCT,-1.038
49,674.0,SMR,-0.96
111,678.0,STP,-1.8980000000000001
162,682.0,SAU,
184,686.0,SEN,-1.182
209,688.0,SRB,-1.161
1,690.0,SYC,
81,694.0,SLE,-1.345
168,702.0,SGP,-0.909
142,703.0,SVK,-1.329
95,704.0,VNM,-0.774
8,705.0,SVN,-1.114
78,706.0,SOM,
208,710.0,ZAF,
35,716.0,ZWE,
39,724.0,ESP,-0.76
67,729.0,SDN,
32,740.0,SUR,
213,748.0,SWZ,
102,752.0,SWE,-1.454
144,756.0,CHE,-1.24
122,760.0,SYR,
133,762.0,TJK,-1.455
205,764.0,THA,-0.768
100,768.0,TGO,-0.976
137,776.0,TON,
152,780.0,TTO,-1.024
175,784.0,ARE,-1.036
71,788.0,TUN,-0.677
80,792.0,TUR,
98,795.0,TKM,-1.291
161,800.0,UGA,
51,804.0,UKR,-1.041
124,807.0,MKD,-0.948
127,818.0,EGY,
27,826.0,GBR,-1.601
198,834.0,TZA,
0,840.0,USA,-0.483
159,854.0,BFA,-0.9740000000000001
109,858.0,URY,
139,860.0,UZB,-1.281
22,862.0,VEN,-0.945
24,882.0,WSM,
73,887.0,YEM,
220,894.0,ZMB,
6,,REU,
7,,GGY,-1.534
19,,MAF,-0.68
20,,ABW,-0.8009999999999999
26,,SPM,-1.314
28,,FRO,-1.036
29,,MNP,
33,,TCA,-0.743
42,,ASM,
43,,GUM,
45,,CUW,-0.785
55,,MYT,
58,,NCL,-0.6859999999999999
60,,SGS,
61,,FLK,
62,,MSR,-0.578
64,,PRI,-0.909
65,,BLM,-0.68
85,,PSE,
104,,AIA,-0.68
105,,VGB,-0.718
119,,IMN,-1.433
125,,VIR,-0.971
128,,MAC,-0.68
148,,ESH,-0.828
150,,TWN,-0.44299999999999995
151,,CYM,-0.384
154,,NIU,
165,,JEY,-1.534
172,,GUF,-0.6759999999999999
180,,HMD,
186,,SJM,
194,,HKG,-0.672
195,,PYF,
199,,MTQ,-0.48200000000000004
202,,ATF,
211,,ALA,-1.2690000000000001
222,,SXM,-0.68
226,,GLP,-0.5589999999999999
