,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-4.55,-2.18,3.87,10.87,15.65,20.68,23.46,22.79,18.73,11.83,4.26,-1.73
1,0.66,0.59,0.48,0.43,0.55,0.58,0.49,0.53,0.53,0.47,0.48,0.65
