,id,Code,Temp
217,4.0,AFG,-0.14300000000000002
92,8.0,ALB,0.33
203,10.0,ATA,
116,12.0,DZA,0.16
138,20.0,AND,0.43
18,24.0,AGO,0.203
181,28.0,ATG,0.015
54,31.0,AZE,-0.376
91,32.0,ARG,-0.336
36,36.0,AUS,0.013000000000000001
41,40.0,AUT,0.163
201,44.0,BHS,0.055999999999999994
183,48.0,BHR,0.087
176,50.0,BGD,-0.213
189,51.0,ARM,-0.285
126,52.0,BRB,-0.016
57,56.0,BEL,0.078
121,64.0,BTN,-0.163
68,68.0,BOL,-0.21600000000000003
40,70.0,BIH,0.353
123,72.0,BWA,-0.015
5,76.0,BRA,-0.18
156,84.0,BLZ,-0.231
79,90.0,SLB,-0.08900000000000001
75,100.0,BGR,0.09
135,104.0,MMR,-0.305
89,108.0,BDI,0.18600000000000003
169,112.0,BLR,-0.336
2,116.0,KHM,-0.584
131,120.0,CMR,0.45399999999999996
30,124.0,CAN,0.092
166,132.0,CPV,0.026000000000000002
13,140.0,CAF,0.45799999999999996
204,144.0,LKA,-0.253
117,148.0,TCD,0.359
145,152.0,CHL,-0.39799999999999996
3,156.0,CHN,-0.172
225,170.0,COL,-0.154
216,174.0,COM,-0.019
94,178.0,COG,0.349
210,180.0,COD,0.226
192,188.0,CRI,-0.22399999999999998
140,191.0,HRV,0.276
50,192.0,CUB,-0.063
173,196.0,CYP,-0.045
149,203.0,CZE,0.034
160,204.0,BEN,0.436
90,208.0,DNK,-0.095
174,212.0,DMA,0.003
170,214.0,DOM,0.006999999999999999
96,218.0,ECU,-0.20800000000000002
86,222.0,SLV,-0.27899999999999997
9,226.0,GNQ,0.40700000000000003
177,231.0,ETH,0.212
77,232.0,ERI,0.359
158,233.0,EST,-0.294
66,242.0,FJI,-0.17600000000000002
48,246.0,FIN,-0.27899999999999997
34,250.0,FRA,0.259
163,262.0,DJI,0.268
141,266.0,GAB,0.37200000000000005
93,268.0,GEO,-0.308
4,270.0,GMB,0.425
63,276.0,DEU,0.021
15,288.0,GHA,0.456
108,296.0,KIR,
74,300.0,GRC,0.183
88,304.0,GRL,0.111
76,308.0,GRD,-0.02
191,320.0,GTM,-0.26899999999999996
214,324.0,GIN,0.47700000000000004
70,328.0,GUY,-0.027000000000000003
118,332.0,HTI,-0.049
200,340.0,HND,-0.226
107,348.0,HUN,0.099
171,352.0,ISL,-0.22
31,356.0,IND,-0.069
147,360.0,IDN,-0.177
190,364.0,IRN,-0.111
84,368.0,IRQ,-0.126
83,372.0,IRL,-0.099
46,376.0,ISR,-0.079
87,380.0,ITA,0.28600000000000003
110,384.0,CIV,0.309
196,388.0,JAM,-0.087
114,392.0,JPN,-0.271
130,398.0,KAZ,-0.426
37,400.0,JOR,-0.078
206,404.0,KEN,0.035
153,408.0,PRK,-0.386
207,410.0,KOR,-0.377
178,414.0,KWT,0.002
25,417.0,KGZ,-0.098
193,418.0,LAO,-0.42200000000000004
188,422.0,LBN,-0.065
215,426.0,LSO,-0.455
99,428.0,LVA,-0.309
197,430.0,LBR,0.406
72,434.0,LBY,0.092
164,438.0,LIE,0.24
136,440.0,LTU,-0.327
212,442.0,LUX,0.083
120,450.0,MDG,0.065
82,454.0,MWI,0.094
52,458.0,MYS,-0.332
103,466.0,MLI,0.39299999999999996
106,470.0,MLT,0.272
187,478.0,MRT,0.312
167,480.0,MUS,
221,484.0,MEX,-0.22
218,492.0,MCO,0.359
129,496.0,MNG,-0.255
134,498.0,MDA,-0.226
21,499.0,MNE,0.363
14,504.0,MAR,0.215
97,508.0,MOZ,0.042
17,512.0,OMN,0.03
179,516.0,NAM,0.013999999999999999
224,524.0,NPL,0.013999999999999999
157,528.0,NLD,0.031
223,554.0,NZL,-0.24100000000000002
53,558.0,NIC,-0.212
56,562.0,NER,0.294
182,566.0,NGA,0.467
69,578.0,NOR,-0.275
113,583.0,FSM,0.163
12,585.0,PLW,-0.136
101,586.0,PAK,-0.129
219,591.0,PAN,-0.188
115,598.0,PNG,-0.027999999999999997
155,600.0,PRY,-0.271
132,604.0,PER,-0.207
112,608.0,PHL,-0.311
23,616.0,POL,-0.158
44,620.0,PRT,0.106
16,624.0,GNB,0.441
143,626.0,TLS,-0.11900000000000001
47,634.0,QAT,0.073
11,642.0,ROU,-0.054000000000000006
185,643.0,RUS,-0.16399999999999998
38,646.0,RWA,0.223
10,659.0,KNA,0.017
59,662.0,LCA,-0.016
146,670.0,VCT,-0.017
49,674.0,SMR,0.278
111,678.0,STP,0.249
162,682.0,SAU,0.14300000000000002
184,686.0,SEN,0.418
209,688.0,SRB,0.25
1,690.0,SYC,-0.024
81,694.0,SLE,0.37
168,702.0,SGP,-0.302
142,703.0,SVK,-0.027999999999999997
95,704.0,VNM,-0.547
8,705.0,SVN,0.264
78,706.0,SOM,-0.01
208,710.0,ZAF,-0.303
35,716.0,ZWE,0.059000000000000004
39,724.0,ESP,0.235
67,729.0,SDN,0.359
32,740.0,SUR,-0.035
213,748.0,SWZ,-0.225
102,752.0,SWE,-0.396
144,756.0,CHE,0.23600000000000002
122,760.0,SYR,-0.127
133,762.0,TJK,-0.2
205,764.0,THA,-0.37799999999999995
100,768.0,TGO,0.439
137,776.0,TON,-0.098
152,780.0,TTO,-0.019
175,784.0,ARE,0.079
71,788.0,TUN,0.17600000000000002
80,792.0,TUR,-0.141
98,795.0,TKM,-0.37200000000000005
161,800.0,UGA,0.272
