,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,16.82,17.96,21.54,25.52,30.31,33.23,34.39,34.17,32.00,28.34,23.83,18.87
1,0.54,0.56,0.66,0.56,0.71,0.80,0.57,0.64,0.72,0.58,0.57,0.58
