,id,Code,Temp
217,4.0,AFG,-0.134
92,8.0,ALB,0.16699999999999998
203,10.0,ATA,
116,12.0,DZA,0.1
138,20.0,AND,0.451
18,24.0,AGO,0.132
181,28.0,ATG,-0.23600000000000002
54,31.0,AZE,-0.374
91,32.0,ARG,-0.048
36,36.0,AUS,-0.28
41,40.0,AUT,0.306
201,44.0,BHS,0.11900000000000001
183,48.0,BHR,-0.162
176,50.0,BGD,-0.168
189,51.0,ARM,-0.35100000000000003
126,52.0,BRB,-0.258
57,56.0,BEL,0.27
121,64.0,BTN,-0.052000000000000005
68,68.0,BOL,-0.17600000000000002
40,70.0,BIH,0.278
123,72.0,BWA,0.136
5,76.0,BRA,-0.18600000000000003
156,84.0,BLZ,0.06
79,90.0,SLB,-0.08199999999999999
75,100.0,BGR,-0.109
135,104.0,MMR,-0.07200000000000001
89,108.0,BDI,-0.023
169,112.0,BLR,-0.008
2,116.0,KHM,-0.153
131,120.0,CMR,0.145
30,124.0,CAN,0.166
166,132.0,CPV,-0.10300000000000001
13,140.0,CAF,0.005
204,144.0,LKA,-0.057
117,148.0,TCD,-0.09300000000000001
145,152.0,CHL,-0.092
3,156.0,CHN,0.02
225,170.0,COL,-0.175
216,174.0,COM,-0.051
94,178.0,COG,0.249
210,180.0,COD,0.134
192,188.0,CRI,-0.1
140,191.0,HRV,0.295
50,192.0,CUB,-0.021
173,196.0,CYP,-0.13699999999999998
149,203.0,CZE,0.215
160,204.0,BEN,0.156
90,208.0,DNK,0.235
174,212.0,DMA,-0.262
170,214.0,DOM,-0.161
96,218.0,ECU,-0.158
86,222.0,SLV,0.069
9,226.0,GNQ,0.159
177,231.0,ETH,-0.073
77,232.0,ERI,-0.29
158,233.0,EST,0.172
66,242.0,FJI,-0.057999999999999996
48,246.0,FIN,0.413
34,250.0,FRA,0.376
163,262.0,DJI,-0.040999999999999995
141,266.0,GAB,0.158
93,268.0,GEO,-0.441
4,270.0,GMB,0.003
63,276.0,DEU,0.271
15,288.0,GHA,0.10400000000000001
108,296.0,KIR,-0.045
74,300.0,GRC,-0.0
88,304.0,GRL,0.226
76,308.0,GRD,-0.266
191,320.0,GTM,0.12300000000000001
214,324.0,GIN,-0.067
70,328.0,GUY,-0.262
118,332.0,HTI,-0.152
200,340.0,HND,0.024
107,348.0,HUN,0.18899999999999997
171,352.0,ISL,0.311
31,356.0,IND,-0.146
147,360.0,IDN,-0.135
190,364.0,IRN,-0.205
84,368.0,IRQ,-0.299
83,372.0,IRL,0.20199999999999999
46,376.0,ISR,-0.23199999999999998
87,380.0,ITA,0.374
110,384.0,CIV,0.027999999999999997
196,388.0,JAM,-0.153
114,392.0,JPN,-0.292
130,398.0,KAZ,-0.44299999999999995
37,400.0,JOR,-0.266
206,404.0,KEN,0.040999999999999995
153,408.0,PRK,-0.09300000000000001
207,410.0,KOR,-0.152
178,414.0,KWT,-0.247
25,417.0,KGZ,-0.373
193,418.0,LAO,-0.09
