,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,0.94,1.47,4.77,10.45,15.29,18.92,23.01,24.35,20.61,14.67,9.12,3.85
1,0.24,0.23,0.22,0.23,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.24
