,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,24.56,27.52,31.62,33.34,32.78,31.31,30.69,30.82,31.18,30.36,28.34,25.37
1,0.28,0.28,0.29,0.32,0.31,0.29,0.28,0.27,0.29,0.32,0.35,0.32
