,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,26.77,26.83,27.13,27.42,27.73,27.47,27.20,27.33,27.46,27.31,27.47,27.08
1,0.32,0.31,0.32,0.32,0.32,0.33,0.31,0.32,0.33,0.32,0.32,0.32
