,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,21.08,21.08,21.72,22.23,23.11,23.00,22.62,22.80,22.89,22.80,22.52,21.60
1,0.34,0.35,0.32,0.33,0.33,0.31,0.32,0.32,0.32,0.31,0.32,0.33
