,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-0.48,1.33,5.10,8.80,13.66,16.96,18.78,18.30,15.89,10.86,4.85,0.60
1,0.80,0.60,0.61,0.66,0.62,0.60,0.63,0.64,0.59,0.58,0.66,0.81
