,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-12.80,-12.85,-9.15,-4.00,1.55,6.85,9.00,8.11,4.35,-0.26,-5.77,-10.21
1,0.37,0.33,0.32,0.32,0.33,0.33,0.32,0.32,0.31,0.32,0.35,0.38
