,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,18.53,18.66,18.21,16.74,14.07,11.46,10.72,12.09,14.64,17.19,18.62,18.61
1,1.10,1.18,1.21,1.07,0.92,0.95,1.08,1.27,1.31,1.09,0.91,0.99
