,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,5.63,6.30,8.09,10.91,14.52,17.95,20.00,20.49,18.56,15.31,11.04,7.19
1,0.39,0.37,0.36,0.35,0.39,0.43,0.42,0.39,0.35,0.41,0.41,0.38
