,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,9.29,10.41,12.79,16.26,20.33,23.84,25.75,26.10,24.13,20.58,15.59,10.85
1,0.44,0.44,0.39,0.37,0.42,0.43,0.40,0.39,0.38,0.37,0.38,0.41
