,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,2.01,2.64,4.23,5.87,9.28,12.62,15.20,15.30,13.14,9.15,5.02,2.57
1,0.29,0.28,0.28,0.28,0.28,0.28,0.29,0.29,0.29,0.28,0.29,0.29
