,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,21.10,21.26,21.94,22.73,23.42,23.20,22.87,22.96,22.87,22.54,22.32,21.69
1,0.20,0.20,0.20,0.19,0.19,0.19,0.20,0.20,0.19,0.19,0.19,0.20
