,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,25.13,25.53,26.47,27.38,27.88,27.39,26.98,26.90,26.88,26.59,26.31,25.56
1,0.12,0.11,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.12,0.11,0.12
