,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-0.40,1.80,6.09,10.68,15.33,19.30,21.82,20.52,16.35,10.78,5.22,1.09
1,0.42,0.40,0.43,0.42,0.40,0.41,0.40,0.40,0.42,0.41,0.42,0.41
