,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,24.21,23.66,23.09,20.88,17.70,15.06,14.80,16.75,20.06,22.22,23.42,24.07
1,0.43,0.42,0.45,0.48,0.44,0.43,0.44,0.42,0.44,0.47,0.48,0.48
