,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,31.25,30.41,29.89,28.38,25.91,23.37,23.26,25.61,29.02,30.59,31.20,31.46
1,0.48,0.60,0.56,0.42,0.43,0.52,0.53,0.48,0.43,0.42,0.41,0.43
