,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,17.74,17.47,16.68,13.78,9.96,7.10,6.48,8.31,11.72,14.28,16.11,17.07
1,0.47,0.42,0.39,0.42,0.48,0.47,0.43,0.41,0.42,0.39,0.47,0.50
