,id,Code,Temp
217,4.0,AFG,0.354
92,8.0,ALB,-0.078
203,10.0,ATA,0.225
116,12.0,DZA,0.179
138,20.0,AND,0.166
18,24.0,AGO,0.251
181,28.0,ATG,0.105
54,31.0,AZE,0.059000000000000004
91,32.0,ARG,0.48200000000000004
36,36.0,AUS,0.303
41,40.0,AUT,0.256
201,44.0,BHS,0.17800000000000002
183,48.0,BHR,0.126
176,50.0,BGD,0.114
189,51.0,ARM,0.027000000000000003
126,52.0,BRB,0.114
57,56.0,BEL,0.301
121,64.0,BTN,0.14400000000000002
68,68.0,BOL,0.38299999999999995
40,70.0,BIH,0.035
123,72.0,BWA,0.209
5,76.0,BRA,0.304
156,84.0,BLZ,0.121
79,90.0,SLB,0.299
75,100.0,BGR,-0.075
135,104.0,MMR,0.146
89,108.0,BDI,0.26
169,112.0,BLR,0.39299999999999996
2,116.0,KHM,0.228
131,120.0,CMR,0.382
30,124.0,CAN,0.156
166,132.0,CPV,0.3
13,140.0,CAF,0.318
204,144.0,LKA,0.212
117,148.0,TCD,0.166
145,152.0,CHL,0.509
3,156.0,CHN,0.29
225,170.0,COL,0.245
216,174.0,COM,0.235
94,178.0,COG,0.311
210,180.0,COD,0.259
192,188.0,CRI,0.18100000000000002
140,191.0,HRV,0.081
50,192.0,CUB,0.14800000000000002
173,196.0,CYP,0.005
149,203.0,CZE,0.35
160,204.0,BEN,0.43700000000000006
90,208.0,DNK,0.278
174,212.0,DMA,0.11800000000000001
170,214.0,DOM,0.081
96,218.0,ECU,0.318
86,222.0,SLV,0.128
9,226.0,GNQ,0.366
177,231.0,ETH,0.262
77,232.0,ERI,0.19699999999999998
158,233.0,EST,0.478
66,242.0,FJI,0.243
48,246.0,FIN,0.307
34,250.0,FRA,0.20600000000000002
163,262.0,DJI,0.18600000000000003
141,266.0,GAB,0.35200000000000004
93,268.0,GEO,0.01
4,270.0,GMB,0.504
63,276.0,DEU,0.315
15,288.0,GHA,0.47
108,296.0,KIR,0.19899999999999998
74,300.0,GRC,-0.127
88,304.0,GRL,-0.223
76,308.0,GRD,0.111
191,320.0,GTM,0.115
214,324.0,GIN,0.436
70,328.0,GUY,0.17600000000000002
118,332.0,HTI,0.079
200,340.0,HND,0.11800000000000001
107,348.0,HUN,0.184
171,352.0,ISL,-0.12
31,356.0,IND,0.311
147,360.0,IDN,0.20199999999999999
190,364.0,IRN,0.15
84,368.0,IRQ,0.057999999999999996
83,372.0,IRL,0.10800000000000001
46,376.0,ISR,0.013999999999999999
87,380.0,ITA,0.08199999999999999
110,384.0,CIV,0.387
196,388.0,JAM,0.07200000000000001
114,392.0,JPN,-0.02
130,398.0,KAZ,0.475
37,400.0,JOR,0.018000000000000002
206,404.0,KEN,0.34299999999999997
153,408.0,PRK,0.191
207,410.0,KOR,0.068
178,414.0,KWT,0.11699999999999999
25,417.0,KGZ,0.35200000000000004
193,418.0,LAO,0.168
188,422.0,LBN,0.016
215,426.0,LSO,0.21
99,428.0,LVA,0.474
197,430.0,LBR,0.384
72,434.0,LBY,-0.077
164,438.0,LIE,0.29600000000000004
136,440.0,LTU,0.45899999999999996
212,442.0,LUX,0.293
120,450.0,MDG,0.185
82,454.0,MWI,0.213
52,458.0,MYS,0.18100000000000002
103,466.0,MLI,0.40399999999999997
106,470.0,MLT,-0.013999999999999999
187,478.0,MRT,0.397
167,480.0,MUS,0.159
221,484.0,MEX,0.07200000000000001
218,492.0,MCO,0.203
129,496.0,MNG,0.295
134,498.0,MDA,0.036000000000000004
21,499.0,MNE,-0.033
14,504.0,MAR,0.23199999999999998
97,508.0,MOZ,0.19699999999999998
17,512.0,OMN,0.153
179,516.0,NAM,0.263
224,524.0,NPL,0.19899999999999998
157,528.0,NLD,0.27699999999999997
223,554.0,NZL,0.298
53,558.0,NIC,0.136
56,562.0,NER,0.20800000000000002
182,566.0,NGA,0.414
69,578.0,NOR,0.255
113,583.0,FSM,0.35
12,585.0,PLW,0.244
101,586.0,PAK,0.285
219,591.0,PAN,0.19899999999999998
115,598.0,PNG,0.313
155,600.0,PRY,0.38
132,604.0,PER,0.392
112,608.0,PHL,0.171
23,616.0,POL,0.48700000000000004
44,620.0,PRT,0.22
16,624.0,GNB,0.475
143,626.0,TLS,0.273
47,634.0,QAT,0.09300000000000001
11,642.0,ROU,0.013000000000000001
185,643.0,RUS,0.415
38,646.0,RWA,0.271
10,659.0,KNA,0.09
59,662.0,LCA,0.11199999999999999
146,670.0,VCT,0.111
49,674.0,SMR,0.031
111,678.0,STP,0.359
162,682.0,SAU,0.083
184,686.0,SEN,0.523
209,688.0,SRB,0.004
1,690.0,SYC,0.258
81,694.0,SLE,0.4
168,702.0,SGP,0.187
142,703.0,SVK,0.284
95,704.0,VNM,0.18
8,705.0,SVN,0.1
78,706.0,SOM,0.247
208,710.0,ZAF,0.235
35,716.0,ZWE,0.20199999999999999
39,724.0,ESP,0.168
67,729.0,SDN,0.161
32,740.0,SUR,0.22699999999999998
213,748.0,SWZ,0.18600000000000003
102,752.0,SWE,0.327
144,756.0,CHE,0.262
122,760.0,SYR,0.038
133,762.0,TJK,0.386
205,764.0,THA,0.207
100,768.0,TGO,0.462
137,776.0,TON,0.12300000000000001
