,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,7.94,7.95,9.04,11.42,14.98,18.71,20.87,21.37,19.39,16.34,12.81,9.55
1,0.83,0.71,0.56,0.47,0.55,0.79,0.83,0.69,0.55,0.46,0.53,0.76
