,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,28.76,28.86,29.28,29.75,30.31,30.50,30.28,30.17,30.25,30.06,29.96,29.27
1,0.40,0.38,0.39,0.39,0.40,0.40,0.39,0.38,0.38,0.39,0.39,0.40
