,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,26.15,26.22,26.50,26.95,27.46,27.74,27.47,27.24,27.23,27.11,27.28,26.72
1,0.32,0.32,0.31,0.32,0.32,0.32,0.32,0.31,0.31,0.31,0.31,0.32
