,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,23.60,23.54,23.72,24.18,24.71,24.94,24.54,24.36,24.42,24.46,24.87,24.33
1,0.28,0.26,0.27,0.27,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.28
