,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-2.14,-2.66,-0.55,2.40,6.84,10.63,12.33,12.43,10.06,6.56,2.88,-0.23
1,0.77,0.75,0.73,0.70,0.74,0.78,0.77,0.74,0.71,0.69,0.74,0.79
