,id,Code,Temp
217,4.0,AFG,0.031
92,8.0,ALB,-0.122
203,10.0,ATA,0.17600000000000002
116,12.0,DZA,-0.013000000000000001
138,20.0,AND,0.001
18,24.0,AGO,0.09300000000000001
181,28.0,ATG,0.012
54,31.0,AZE,-0.002
91,32.0,ARG,0.149
36,36.0,AUS,0.10400000000000001
41,40.0,AUT,0.083
201,44.0,BHS,0.092
183,48.0,BHR,-0.023
176,50.0,BGD,-0.046
189,51.0,ARM,-0.01
126,52.0,BRB,0.031
57,56.0,BEL,0.105
121,64.0,BTN,-0.026000000000000002
68,68.0,BOL,0.121
40,70.0,BIH,-0.047
123,72.0,BWA,0.08900000000000001
5,76.0,BRA,0.083
156,84.0,BLZ,-0.01
79,90.0,SLB,0.084
75,100.0,BGR,-0.025
135,104.0,MMR,-0.018000000000000002
89,108.0,BDI,0.135
169,112.0,BLR,0.17600000000000002
2,116.0,KHM,0.073
131,120.0,CMR,0.09
30,124.0,CAN,-0.01
166,132.0,CPV,0.121
13,140.0,CAF,0.10099999999999999
204,144.0,LKA,0.055
117,148.0,TCD,0.057
145,152.0,CHL,0.155
3,156.0,CHN,0.017
225,170.0,COL,0.055999999999999994
216,174.0,COM,0.081
94,178.0,COG,0.047
210,180.0,COD,0.066
192,188.0,CRI,0.013999999999999999
140,191.0,HRV,-0.0
50,192.0,CUB,0.02
173,196.0,CYP,-0.136
149,203.0,CZE,0.138
160,204.0,BEN,0.13699999999999998
90,208.0,DNK,0.063
174,212.0,DMA,0.025
170,214.0,DOM,0.043
96,218.0,ECU,0.121
86,222.0,SLV,0.02
9,226.0,GNQ,0.102
177,231.0,ETH,0.105
77,232.0,ERI,0.016
158,233.0,EST,0.11800000000000001
66,242.0,FJI,0.044000000000000004
48,246.0,FIN,-0.032
34,250.0,FRA,0.053
163,262.0,DJI,0.09
141,266.0,GAB,0.094
93,268.0,GEO,0.015
4,270.0,GMB,0.192
63,276.0,DEU,0.122
15,288.0,GHA,0.12300000000000001
108,296.0,KIR,0.099
74,300.0,GRC,-0.114
88,304.0,GRL,-0.344
76,308.0,GRD,0.039
191,320.0,GTM,0.013999999999999999
214,324.0,GIN,0.142
70,328.0,GUY,0.057
118,332.0,HTI,0.052000000000000005
200,340.0,HND,0.02
107,348.0,HUN,0.07
171,352.0,ISL,-0.382
31,356.0,IND,0.013000000000000001
147,360.0,IDN,0.079
190,364.0,IRN,0.025
84,368.0,IRQ,-0.10099999999999999
83,372.0,IRL,0.047
46,376.0,ISR,-0.207
87,380.0,ITA,-0.075
110,384.0,CIV,0.07
196,388.0,JAM,0.049
114,392.0,JPN,-0.162
130,398.0,KAZ,0.276
37,400.0,JOR,-0.215
206,404.0,KEN,0.13699999999999998
153,408.0,PRK,0.013999999999999999
207,410.0,KOR,-0.059000000000000004
178,414.0,KWT,-0.051
25,417.0,KGZ,0.18600000000000003
193,418.0,LAO,0.046
188,422.0,LBN,-0.18899999999999997
215,426.0,LSO,0.114
99,428.0,LVA,0.16
197,430.0,LBR,0.09699999999999999
72,434.0,LBY,-0.064
164,438.0,LIE,0.057999999999999996
136,440.0,LTU,0.177
212,442.0,LUX,0.109
120,450.0,MDG,0.061
82,454.0,MWI,0.069
52,458.0,MYS,0.059000000000000004
103,466.0,MLI,0.11800000000000001
106,470.0,MLT,-0.085
187,478.0,MRT,0.133
167,480.0,MUS,0.09
221,484.0,MEX,-0.08800000000000001
218,492.0,MCO,-0.016
129,496.0,MNG,0.166
134,498.0,MDA,0.091
21,499.0,MNE,-0.1
14,504.0,MAR,-0.006999999999999999
97,508.0,MOZ,0.048
17,512.0,OMN,0.032
179,516.0,NAM,0.096
224,524.0,NPL,-0.064
157,528.0,NLD,0.10099999999999999
223,554.0,NZL,0.016
53,558.0,NIC,0.021
56,562.0,NER,0.08900000000000001
182,566.0,NGA,0.11699999999999999
69,578.0,NOR,-0.08900000000000001
113,583.0,FSM,0.10400000000000001
12,585.0,PLW,0.157
101,586.0,PAK,-0.006999999999999999
219,591.0,PAN,0.04
115,598.0,PNG,0.096
155,600.0,PRY,0.109
132,604.0,PER,0.11699999999999999
112,608.0,PHL,0.065
23,616.0,POL,0.168
44,620.0,PRT,-0.048
16,624.0,GNB,0.158
143,626.0,TLS,0.024
47,634.0,QAT,-0.003
11,642.0,ROU,0.033
185,643.0,RUS,0.122
38,646.0,RWA,0.14
10,659.0,KNA,0.009000000000000001
59,662.0,LCA,0.028999999999999998
146,670.0,VCT,0.028999999999999998
49,674.0,SMR,-0.055
111,678.0,STP,0.035
162,682.0,SAU,-0.078
184,686.0,SEN,0.191
209,688.0,SRB,-0.024
1,690.0,SYC,0.096
81,694.0,SLE,0.12
168,702.0,SGP,0.08800000000000001
142,703.0,SVK,0.098
95,704.0,VNM,0.037000000000000005
8,705.0,SVN,0.021
78,706.0,SOM,0.105
208,710.0,ZAF,0.107
35,716.0,ZWE,0.065
39,724.0,ESP,-0.03
67,729.0,SDN,0.026000000000000002
32,740.0,SUR,0.06
213,748.0,SWZ,0.053
102,752.0,SWE,-0.03
144,756.0,CHE,0.022000000000000002
122,760.0,SYR,-0.14300000000000002
133,762.0,TJK,0.091
205,764.0,THA,0.065
100,768.0,TGO,0.136
137,776.0,TON,0.063
152,780.0,TTO,0.042
175,784.0,ARE,0.012
71,788.0,TUN,-0.057999999999999996
80,792.0,TUR,-0.053
98,795.0,TKM,0.079
161,800.0,UGA,0.152
51,804.0,UKR,0.146
124,807.0,MKD,-0.094
127,818.0,EGY,-0.147
27,826.0,GBR,0.034
198,834.0,TZA,0.045
0,840.0,USA,-0.027000000000000003
159,854.0,BFA,0.133
109,858.0,URY,0.134
139,860.0,UZB,0.126
22,862.0,VEN,0.037000000000000005
24,882.0,WSM,0.023
73,887.0,YEM,0.047
220,894.0,ZMB,0.08199999999999999
6,,REU,0.087
7,,GGY,0.081
19,,MAF,0.022000000000000002
20,,ABW,0.073
26,,SPM,-0.066
28,,FRO,-0.11699999999999999
29,,MNP,0.044000000000000004
33,,TCA,0.11599999999999999
42,,ASM,0.022000000000000002
43,,GUM,0.047
45,,CUW,0.037000000000000005
55,,MYT,0.027999999999999997
58,,NCL,0.027000000000000003
60,,SGS,0.086
61,,FLK,0.077
62,,MSR,0.021
64,,PRI,0.013999999999999999
65,,BLM,-0.015
85,,PSE,-0.057
104,,AIA,0.022000000000000002
105,,VGB,0.019
119,,IMN,0.023
125,,VIR,0.0
128,,MAC,-0.054000000000000006
148,,ESH,0.07200000000000001
150,,TWN,-0.039
151,,CYM,0.045
154,,NIU,0.002
165,,JEY,0.081
172,,GUF,0.008
180,,HMD,0.042
186,,SJM,-0.22699999999999998
194,,HKG,-0.049
195,,PYF,0.055999999999999994
199,,MTQ,0.024
202,,ATF,0.055999999999999994
211,,ALA,0.03
222,,SXM,0.022000000000000002
226,,GLP,0.022000000000000002
