,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,17.55,17.22,15.75,11.58,9.09,6.85,6.69,7.19,8.91,11.16,13.47,15.85
1,0.42,0.40,0.39,0.38,0.39,0.43,0.44,0.41,0.39,0.40,0.41,0.43
