,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,26.81,30.11,34.09,37.74,39.61,39.63,37.72,36.36,36.88,35.80,31.64,27.51
1,1.05,1.04,1.03,1.05,1.06,1.04,1.22,1.20,1.03,1.08,1.05,1.05
