,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,23.75,23.71,24.04,24.65,25.84,26.32,26.25,26.57,26.49,25.70,25.19,24.25
1,0.28,0.30,0.29,0.29,0.30,0.28,0.29,0.35,0.34,0.29,0.31,0.29
