,id,Code,Temp
217,4.0,AFG,0.418
92,8.0,ALB,0.462
203,10.0,ATA,0.292
116,12.0,DZA,0.358
138,20.0,AND,1.102
18,24.0,AGO,0.622
181,28.0,ATG,0.522
54,31.0,AZE,0.009000000000000001
91,32.0,ARG,0.305
36,36.0,AUS,0.376
41,40.0,AUT,0.775
201,44.0,BHS,0.509
183,48.0,BHR,0.046
176,50.0,BGD,0.16899999999999998
189,51.0,ARM,-0.017
126,52.0,BRB,0.513
57,56.0,BEL,0.7559999999999999
121,64.0,BTN,0.11
68,68.0,BOL,0.504
40,70.0,BIH,0.677
123,72.0,BWA,0.604
5,76.0,BRA,0.488
156,84.0,BLZ,0.61
79,90.0,SLB,0.314
75,100.0,BGR,0.455
135,104.0,MMR,0.152
89,108.0,BDI,0.442
169,112.0,BLR,0.757
2,116.0,KHM,0.51
131,120.0,CMR,0.547
30,124.0,CAN,0.46799999999999997
166,132.0,CPV,0.563
13,140.0,CAF,0.529
204,144.0,LKA,0.636
117,148.0,TCD,0.344
145,152.0,CHL,0.248
3,156.0,CHN,0.29
225,170.0,COL,0.391
216,174.0,COM,0.374
94,178.0,COG,0.586
210,180.0,COD,0.578
192,188.0,CRI,0.5329999999999999
140,191.0,HRV,0.698
50,192.0,CUB,0.449
173,196.0,CYP,-0.14800000000000002
149,203.0,CZE,0.649
160,204.0,BEN,0.466
90,208.0,DNK,0.847
174,212.0,DMA,0.518
170,214.0,DOM,0.527
96,218.0,ECU,0.46799999999999997
86,222.0,SLV,0.78
9,226.0,GNQ,0.5539999999999999
177,231.0,ETH,0.348
77,232.0,ERI,0.331
158,233.0,EST,1.015
66,242.0,FJI,0.139
48,246.0,FIN,0.821
34,250.0,FRA,0.968
163,262.0,DJI,0.387
141,266.0,GAB,0.574
93,268.0,GEO,0.039
4,270.0,GMB,0.616
63,276.0,DEU,0.828
15,288.0,GHA,0.589
108,296.0,KIR,0.425
74,300.0,GRC,0.21
88,304.0,GRL,-0.225
76,308.0,GRD,0.501
191,320.0,GTM,0.722
214,324.0,GIN,0.5820000000000001
70,328.0,GUY,0.486
118,332.0,HTI,0.485
200,340.0,HND,0.71
107,348.0,HUN,0.5760000000000001
171,352.0,ISL,0.11800000000000001
31,356.0,IND,0.298
147,360.0,IDN,0.531
190,364.0,IRN,0.111
84,368.0,IRQ,-0.10400000000000001
83,372.0,IRL,0.467
46,376.0,ISR,-0.131
87,380.0,ITA,0.698
