,id,Code,Temp
217,4.0,AFG,0.297
92,8.0,ALB,0.145
203,10.0,ATA,0.153
116,12.0,DZA,0.107
138,20.0,AND,0.445
18,24.0,AGO,0.365
181,28.0,ATG,0.271
54,31.0,AZE,-0.15
91,32.0,ARG,0.061
36,36.0,AUS,0.20800000000000002
41,40.0,AUT,0.28800000000000003
201,44.0,BHS,0.272
183,48.0,BHR,-0.04
176,50.0,BGD,0.107
189,51.0,ARM,-0.125
126,52.0,BRB,0.242
57,56.0,BEL,0.132
121,64.0,BTN,0.095
68,68.0,BOL,0.09300000000000001
40,70.0,BIH,0.223
123,72.0,BWA,0.32799999999999996
5,76.0,BRA,0.062
156,84.0,BLZ,0.27399999999999997
79,90.0,SLB,0.158
75,100.0,BGR,0.096
135,104.0,MMR,0.028999999999999998
89,108.0,BDI,0.311
169,112.0,BLR,0.188
2,116.0,KHM,0.188
131,120.0,CMR,0.374
30,124.0,CAN,0.325
166,132.0,CPV,0.157
13,140.0,CAF,0.36
204,144.0,LKA,0.304
117,148.0,TCD,0.205
145,152.0,CHL,0.131
3,156.0,CHN,0.02
225,170.0,COL,0.098
216,174.0,COM,0.214
94,178.0,COG,0.35600000000000004
210,180.0,COD,0.369
192,188.0,CRI,0.284
140,191.0,HRV,0.23600000000000002
50,192.0,CUB,0.244
173,196.0,CYP,-0.20600000000000002
149,203.0,CZE,0.205
160,204.0,BEN,0.265
90,208.0,DNK,0.23399999999999999
174,212.0,DMA,0.251
170,214.0,DOM,0.272
96,218.0,ECU,0.158
86,222.0,SLV,0.395
9,226.0,GNQ,0.35600000000000004
177,231.0,ETH,0.217
77,232.0,ERI,0.10800000000000001
158,233.0,EST,0.336
66,242.0,FJI,0.168
48,246.0,FIN,0.125
34,250.0,FRA,0.293
163,262.0,DJI,0.11900000000000001
141,266.0,GAB,0.354
93,268.0,GEO,-0.113
4,270.0,GMB,0.27
63,276.0,DEU,0.263
15,288.0,GHA,0.292
108,296.0,KIR,0.218
74,300.0,GRC,0.004
88,304.0,GRL,-0.507
76,308.0,GRD,0.23399999999999999
191,320.0,GTM,0.379
214,324.0,GIN,0.253
70,328.0,GUY,0.14400000000000002
118,332.0,HTI,0.263
200,340.0,HND,0.303
107,348.0,HUN,0.147
171,352.0,ISL,-0.22899999999999998
31,356.0,IND,0.212
147,360.0,IDN,0.293
190,364.0,IRN,0.092
84,368.0,IRQ,-0.129
83,372.0,IRL,0.057
46,376.0,ISR,-0.233
87,380.0,ITA,0.217
110,384.0,CIV,0.22399999999999998
196,388.0,JAM,0.271
114,392.0,JPN,-0.046
130,398.0,KAZ,0.41100000000000003
37,400.0,JOR,-0.21
206,404.0,KEN,0.298
153,408.0,PRK,0.221
207,410.0,KOR,0.165
178,414.0,KWT,-0.10400000000000001
25,417.0,KGZ,0.369
193,418.0,LAO,0.07
188,422.0,LBN,-0.252
215,426.0,LSO,0.273
99,428.0,LVA,0.314
197,430.0,LBR,0.255
72,434.0,LBY,-0.046
164,438.0,LIE,0.358
136,440.0,LTU,0.251
212,442.0,LUX,0.191
120,450.0,MDG,0.233
82,454.0,MWI,0.307
52,458.0,MYS,0.293
103,466.0,MLI,0.247
