,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,29.75,31.97,34.15,34.97,33.45,31.88,31.27,30.88,30.77,30.46,29.83,28.99
1,0.25,0.26,0.25,0.24,0.25,0.25,0.27,0.26,0.24,0.25,0.25,0.25
