,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,16.32,18.19,20.73,22.69,23.63,23.53,23.13,23.13,22.92,21.78,19.57,16.92
1,0.25,0.26,0.26,0.25,0.24,0.25,0.26,0.25,0.24,0.25,0.24,0.25
