,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,23.57,23.50,23.38,23.24,23.22,22.98,22.43,22.55,22.87,23.03,23.21,23.40
1,0.61,0.62,0.60,0.60,0.60,0.63,0.66,0.62,0.61,0.62,0.61,0.60
