,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,13.45,13.84,15.87,18.64,21.47,23.18,24.27,24.21,23.25,20.86,18.66,15.47
1,0.27,0.25,0.25,0.25,0.29,0.28,0.28,0.27,0.26,0.26,0.29,0.31
