,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,19.13,19.44,21.34,24.23,26.92,28.46,30.25,30.06,29.24,26.80,24.29,21.16
1,0.62,0.63,0.64,0.62,0.63,0.64,0.63,0.62,0.63,0.64,0.67,0.65
