,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,16.15,16.57,18.55,21.46,24.29,26.04,27.41,27.13,26.18,23.61,21.16,18.11
1,0.28,0.26,0.25,0.26,0.29,0.28,0.25,0.24,0.25,0.25,0.29,0.32
