,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,22.04,22.12,22.39,22.97,24.08,24.88,25.01,25.11,24.87,24.31,23.72,22.68
1,0.36,0.36,0.35,0.34,0.33,0.35,0.36,0.34,0.34,0.34,0.33,0.34
