,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,19.25,20.42,22.88,25.16,26.87,27.10,27.01,26.57,25.79,24.16,22.19,20.01
1,0.24,0.24,0.24,0.23,0.22,0.23,0.24,0.23,0.23,0.21,0.22,0.23
