,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,23.55,24.82,27.39,29.73,31.26,31.03,30.98,30.48,29.74,28.10,26.27,24.21
1,0.34,0.37,0.35,0.31,0.32,0.32,0.33,0.33,0.32,0.30,0.30,0.31
