,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,13.26,15.80,20.27,24.30,26.27,26.58,24.96,24.50,24.13,21.85,18.39,14.77
1,0.60,0.46,0.47,0.46,0.41,0.48,0.61,0.51,0.43,0.42,0.42,0.53
