,id,Code,Temp
217,4.0,AFG,-0.406
92,8.0,ALB,-0.414
203,10.0,ATA,
116,12.0,DZA,-0.382
138,20.0,AND,-0.258
18,24.0,AGO,-0.456
181,28.0,ATG,-0.33899999999999997
54,31.0,AZE,-0.45
91,32.0,ARG,-0.386
36,36.0,AUS,-0.282
41,40.0,AUT,-0.256
201,44.0,BHS,-0.366
183,48.0,BHR,-0.27
176,50.0,BGD,-0.42700000000000005
189,51.0,ARM,-0.491
126,52.0,BRB,-0.405
57,56.0,BEL,-0.27699999999999997
121,64.0,BTN,-0.44299999999999995
68,68.0,BOL,-0.35
40,70.0,BIH,-0.27399999999999997
123,72.0,BWA,-0.642
5,76.0,BRA,-0.313
156,84.0,BLZ,-0.483
79,90.0,SLB,-0.513
75,100.0,BGR,-0.42700000000000005
135,104.0,MMR,-0.496
89,108.0,BDI,-0.10300000000000001
169,112.0,BLR,-0.135
2,116.0,KHM,-0.222
131,120.0,CMR,-0.75
30,124.0,CAN,0.016
166,132.0,CPV,-0.32899999999999996
13,140.0,CAF,-0.5429999999999999
204,144.0,LKA,0.012
117,148.0,TCD,-0.603
145,152.0,CHL,-0.355
3,156.0,CHN,-0.49200000000000005
225,170.0,COL,-0.35
216,174.0,COM,-0.276
94,178.0,COG,-0.45899999999999996
210,180.0,COD,-0.24100000000000002
192,188.0,CRI,-0.456
140,191.0,HRV,-0.265
50,192.0,CUB,-0.418
173,196.0,CYP,-0.517
149,203.0,CZE,-0.268
160,204.0,BEN,-0.74
90,208.0,DNK,-0.264
174,212.0,DMA,-0.371
170,214.0,DOM,-0.35200000000000004
96,218.0,ECU,-0.349
86,222.0,SLV,-0.5329999999999999
9,226.0,GNQ,-0.8029999999999999
177,231.0,ETH,-0.099
77,232.0,ERI,-0.266
158,233.0,EST,-0.13699999999999998
66,242.0,FJI,-0.684
48,246.0,FIN,-0.301
34,250.0,FRA,-0.285
163,262.0,DJI,-0.034
141,266.0,GAB,-0.76
93,268.0,GEO,-0.439
4,270.0,GMB,-0.136
63,276.0,DEU,-0.222
15,288.0,GHA,-0.6679999999999999
108,296.0,KIR,-0.294
74,300.0,GRC,-0.545
88,304.0,GRL,-1.0070000000000001
76,308.0,GRD,-0.418
191,320.0,GTM,-0.5589999999999999
214,324.0,GIN,-0.358
70,328.0,GUY,-0.423
118,332.0,HTI,-0.365
200,340.0,HND,-0.46799999999999997
107,348.0,HUN,-0.295
171,352.0,ISL,-0.6409999999999999
31,356.0,IND,-0.218
147,360.0,IDN,-0.40700000000000003
190,364.0,IRN,-0.359
84,368.0,IRQ,-0.415
83,372.0,IRL,-0.44
46,376.0,ISR,-0.491
87,380.0,ITA,-0.29600000000000004
110,384.0,CIV,-0.588
196,388.0,JAM,-0.354
114,392.0,JPN,-0.693
130,398.0,KAZ,-0.34700000000000003
37,400.0,JOR,-0.48700000000000004
206,404.0,KEN,-0.095
153,408.0,PRK,-0.429
207,410.0,KOR,-0.516
178,414.0,KWT,-0.366
25,417.0,KGZ,-0.7120000000000001
193,418.0,LAO,-0.188
188,422.0,LBN,-0.48700000000000004
215,426.0,LSO,-0.63
99,428.0,LVA,-0.142
197,430.0,LBR,-0.449
72,434.0,LBY,-0.473
164,438.0,LIE,-0.22399999999999998
136,440.0,LTU,-0.19399999999999998
212,442.0,LUX,-0.267
