,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-6.11,-5.44,-4.86,-2.97,0.66,3.82,5.44,5.16,2.81,-0.36,-3.64,-5.74
1,0.32,0.35,0.41,0.45,0.42,0.33,0.31,0.33,0.37,0.41,0.41,0.37
