,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,26.82,26.91,27.02,26.86,27.08,26.95,26.74,26.78,26.83,26.66,26.88,26.84
1,0.19,0.18,0.17,0.16,0.15,0.16,0.17,0.18,0.19,0.18,0.15,0.17
