,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,24.13,24.16,24.18,23.87,23.94,23.69,23.14,23.10,23.06,23.00,23.52,23.97
1,0.47,0.47,0.49,0.48,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
