,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,4.40,6.89,10.74,15.27,20.27,24.43,27.04,27.15,23.00,17.07,11.17,6.17
1,0.87,0.73,0.65,0.76,0.76,0.70,0.69,0.70,0.67,0.68,0.72,0.84
