,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,13.31,15.15,17.72,20.11,23.62,25.58,26.22,26.11,25.49,23.03,18.60,13.83
1,0.23,0.22,0.21,0.23,0.28,0.32,0.31,0.23,0.23,0.29,0.26,0.26
