,id,Code,Temp
217,4.0,AFG,-0.135
92,8.0,ALB,0.063
203,10.0,ATA,
116,12.0,DZA,0.23399999999999999
138,20.0,AND,0.303
18,24.0,AGO,0.272
181,28.0,ATG,0.005
54,31.0,AZE,-0.29
91,32.0,ARG,-0.184
36,36.0,AUS,-0.087
41,40.0,AUT,0.11900000000000001
201,44.0,BHS,-0.047
183,48.0,BHR,0.048
176,50.0,BGD,-0.043
189,51.0,ARM,-0.196
126,52.0,BRB,-0.013000000000000001
57,56.0,BEL,0.222
121,64.0,BTN,0.03
68,68.0,BOL,-0.174
40,70.0,BIH,0.157
123,72.0,BWA,0.23399999999999999
5,76.0,BRA,-0.006999999999999999
156,84.0,BLZ,-0.045
79,90.0,SLB,-0.125
75,100.0,BGR,-0.037000000000000005
135,104.0,MMR,-0.071
89,108.0,BDI,0.037000000000000005
169,112.0,BLR,-0.146
2,116.0,KHM,-0.155
131,120.0,CMR,0.287
30,124.0,CAN,0.3
166,132.0,CPV,0.17600000000000002
13,140.0,CAF,0.183
204,144.0,LKA,-0.105
117,148.0,TCD,0.281
145,152.0,CHL,-0.175
3,156.0,CHN,0.013999999999999999
225,170.0,COL,-0.084
216,174.0,COM,0.008
94,178.0,COG,0.2
210,180.0,COD,0.092
192,188.0,CRI,-0.068
140,191.0,HRV,0.14
50,192.0,CUB,-0.069
173,196.0,CYP,-0.034
149,203.0,CZE,0.006999999999999999
160,204.0,BEN,0.485
90,208.0,DNK,0.11599999999999999
174,212.0,DMA,-0.006999999999999999
170,214.0,DOM,-0.018000000000000002
96,218.0,ECU,-0.105
86,222.0,SLV,-0.038
9,226.0,GNQ,0.22399999999999998
177,231.0,ETH,0.17
77,232.0,ERI,0.256
158,233.0,EST,0.095
66,242.0,FJI,-0.098
48,246.0,FIN,0.345
34,250.0,FRA,0.221
163,262.0,DJI,0.23600000000000002
141,266.0,GAB,0.183
93,268.0,GEO,-0.29600000000000004
4,270.0,GMB,0.341
63,276.0,DEU,0.067
15,288.0,GHA,0.502
108,296.0,KIR,0.064
74,300.0,GRC,-0.008
88,304.0,GRL,0.461
76,308.0,GRD,-0.013999999999999999
191,320.0,GTM,-0.07
214,324.0,GIN,0.44299999999999995
70,328.0,GUY,-0.0
118,332.0,HTI,-0.037000000000000005
200,340.0,HND,-0.039
107,348.0,HUN,0.027000000000000003
171,352.0,ISL,0.289
31,356.0,IND,-0.083
147,360.0,IDN,-0.059000000000000004
190,364.0,IRN,-0.138
84,368.0,IRQ,0.026000000000000002
83,372.0,IRL,0.10800000000000001
46,376.0,ISR,0.061
87,380.0,ITA,0.075
110,384.0,CIV,0.249
196,388.0,JAM,-0.044000000000000004
114,392.0,JPN,-0.17800000000000002
130,398.0,KAZ,-0.47100000000000003
37,400.0,JOR,0.062
206,404.0,KEN,0.034
153,408.0,PRK,-0.12
207,410.0,KOR,-0.062
178,414.0,KWT,0.05
25,417.0,KGZ,-0.27
193,418.0,LAO,-0.175
188,422.0,LBN,0.001
215,426.0,LSO,0.08199999999999999
99,428.0,LVA,0.006
197,430.0,LBR,0.428
72,434.0,LBY,0.10300000000000001
164,438.0,LIE,0.16899999999999998
136,440.0,LTU,-0.057999999999999996
212,442.0,LUX,0.191
120,450.0,MDG,0.085
82,454.0,MWI,-0.037000000000000005
52,458.0,MYS,-0.084
103,466.0,MLI,0.435
106,470.0,MLT,0.015
187,478.0,MRT,0.243
167,480.0,MUS,
221,484.0,MEX,-0.109
218,492.0,MCO,0.128
129,496.0,MNG,-0.292
134,498.0,MDA,-0.205
21,499.0,MNE,0.107
14,504.0,MAR,0.191
97,508.0,MOZ,0.047
17,512.0,OMN,-0.023
179,516.0,NAM,0.301
224,524.0,NPL,0.016
157,528.0,NLD,0.14400000000000002
223,554.0,NZL,-0.41200000000000003
53,558.0,NIC,-0.044000000000000004
56,562.0,NER,0.474
182,566.0,NGA,0.45399999999999996
69,578.0,NOR,0.34700000000000003
113,583.0,FSM,
12,585.0,PLW,-0.028999999999999998
101,586.0,PAK,-0.06
219,591.0,PAN,-0.083
115,598.0,PNG,0.042
155,600.0,PRY,-0.195
132,604.0,PER,-0.163
112,608.0,PHL,-0.1
23,616.0,POL,-0.052000000000000005
44,620.0,PRT,0.21
16,624.0,GNB,0.391
143,626.0,TLS,-0.24
47,634.0,QAT,-0.01
11,642.0,ROU,-0.109
185,643.0,RUS,0.053
38,646.0,RWA,0.049
10,659.0,KNA,-0.004
59,662.0,LCA,-0.021
146,670.0,VCT,-0.026000000000000002
49,674.0,SMR,0.122
111,678.0,STP,0.217
162,682.0,SAU,0.131
184,686.0,SEN,0.32299999999999995
209,688.0,SRB,0.064
1,690.0,SYC,0.051
81,694.0,SLE,0.41
168,702.0,SGP,-0.071
142,703.0,SVK,-0.038
95,704.0,VNM,-0.18600000000000003
8,705.0,SVN,0.158
78,706.0,SOM,0.162
208,710.0,ZAF,0.094
35,716.0,ZWE,0.163
39,724.0,ESP,0.24100000000000002
67,729.0,SDN,0.124
32,740.0,SUR,0.016
213,748.0,SWZ,0.078
102,752.0,SWE,0.264
144,756.0,CHE,0.151
122,760.0,SYR,-0.011000000000000001
133,762.0,TJK,-0.254
205,764.0,THA,-0.154
100,768.0,TGO,0.48100000000000004
137,776.0,TON,-0.027999999999999997
152,780.0,TTO,-0.004
175,784.0,ARE,-0.054000000000000006
71,788.0,TUN,0.115
80,792.0,TUR,-0.052000000000000005
98,795.0,TKM,-0.377
161,800.0,UGA,0.062
51,804.0,UKR,-0.275
124,807.0,MKD,0.042
127,818.0,EGY,0.10099999999999999
27,826.0,GBR,0.16899999999999998
198,834.0,TZA,-0.151
0,840.0,USA,0.214
159,854.0,BFA,0.5720000000000001
109,858.0,URY,-0.233
139,860.0,UZB,-0.40399999999999997
22,862.0,VEN,-0.062
24,882.0,WSM,0.045
73,887.0,YEM,0.179
220,894.0,ZMB,0.07
6,,REU,
7,,GGY,0.182
19,,MAF,-0.024
20,,ABW,-0.049
26,,SPM,-0.057999999999999996
28,,FRO,0.215
29,,MNP,-0.042
33,,TCA,-0.067
42,,ASM,0.06
43,,GUM,-0.038
45,,CUW,0.001
55,,MYT,-0.03
58,,NCL,-0.073
60,,SGS,-0.019
61,,FLK,0.10400000000000001
62,,MSR,-0.021
64,,PRI,0.019
65,,BLM,0.06
85,,PSE,-0.046
104,,AIA,-0.024
105,,VGB,-0.040999999999999995
119,,IMN,0.094
125,,VIR,0.017
128,,MAC,-0.06
148,,ESH,0.139
150,,TWN,-0.11
151,,CYM,-0.032
154,,NIU,0.08800000000000001
165,,JEY,0.182
172,,GUF,-0.02
180,,HMD,
186,,SJM,0.721
194,,HKG,-0.071
195,,PYF,0.092
199,,MTQ,-0.02
202,,ATF,
211,,ALA,0.166
222,,SXM,-0.024
226,,GLP,-0.021
