,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,29.96,30.12,30.57,30.26,29.55,28.19,27.39,27.55,28.05,28.84,30.08,30.33
1,0.57,0.54,0.53,0.51,0.58,0.69,0.75,0.67,0.51,0.65,0.72,0.65
