,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,15.23,15.43,14.08,11.24,8.42,6.02,5.40,6.57,8.47,10.22,12.10,13.88
1,0.34,0.33,0.33,0.32,0.33,0.34,0.35,0.34,0.33,0.32,0.33,0.34
