,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,20.17,20.36,18.81,16.07,12.97,10.32,9.70,11.05,13.12,14.90,16.86,18.68
1,0.32,0.32,0.30,0.29,0.31,0.32,0.32,0.31,0.31,0.30,0.32,0.33
