,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-6.21,-3.71,3.23,11.26,16.13,20.56,23.27,22.54,18.35,11.14,2.62,-3.62
1,0.86,0.85,0.82,0.79,0.84,0.87,0.83,0.80,0.82,0.81,0.81,0.87
