,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,22.16,21.95,22.27,22.55,23.42,24.37,25.43,26.51,26.96,26.37,25.21,23.26
1,0.21,0.22,0.21,0.19,0.19,0.18,0.19,0.22,0.23,0.22,0.19,0.20
