,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,19.09,18.59,17.03,13.26,9.75,6.67,6.81,9.15,12.76,14.97,16.79,18.33
1,0.55,0.54,0.50,0.51,0.59,0.66,0.61,0.54,0.52,0.56,0.56,0.55
