,id,Code,Temp
217,4.0,AFG,0.6679999999999999
92,8.0,ALB,0.23
203,10.0,ATA,
116,12.0,DZA,-0.259
138,20.0,AND,0.217
18,24.0,AGO,-0.23600000000000002
181,28.0,ATG,-0.311
54,31.0,AZE,0.185
91,32.0,ARG,-0.638
36,36.0,AUS,0.086
41,40.0,AUT,-0.11900000000000001
201,44.0,BHS,-0.551
183,48.0,BHR,0.11199999999999999
176,50.0,BGD,-0.038
189,51.0,ARM,0.215
126,52.0,BRB,-0.32799999999999996
57,56.0,BEL,-0.636
121,64.0,BTN,0.129
68,68.0,BOL,-0.392
40,70.0,BIH,0.069
123,72.0,BWA,
5,76.0,BRA,
156,84.0,BLZ,-0.019
79,90.0,SLB,
75,100.0,BGR,0.465
135,104.0,MMR,-0.249
89,108.0,BDI,-0.289
169,112.0,BLR,-0.396
2,116.0,KHM,-0.731
131,120.0,CMR,-0.5579999999999999
30,124.0,CAN,-0.276
166,132.0,CPV,-0.139
13,140.0,CAF,-0.52
204,144.0,LKA,-0.174
117,148.0,TCD,-0.6709999999999999
145,152.0,CHL,-0.6779999999999999
3,156.0,CHN,-0.41200000000000003
225,170.0,COL,-0.486
216,174.0,COM,-0.08800000000000001
94,178.0,COG,-0.494
210,180.0,COD,-0.40299999999999997
192,188.0,CRI,-0.071
140,191.0,HRV,-0.046
50,192.0,CUB,-0.5589999999999999
173,196.0,CYP,-0.084
149,203.0,CZE,-0.278
160,204.0,BEN,-0.62
90,208.0,DNK,-0.8370000000000001
174,212.0,DMA,-0.306
170,214.0,DOM,-0.525
96,218.0,ECU,
86,222.0,SLV,0.001
9,226.0,GNQ,-0.602
177,231.0,ETH,-0.696
77,232.0,ERI,-1.121
158,233.0,EST,-1.2109999999999999
66,242.0,FJI,
48,246.0,FIN,-1.465
34,250.0,FRA,-0.21
163,262.0,DJI,-0.606
141,266.0,GAB,-0.518
93,268.0,GEO,0.191
4,270.0,GMB,0.087
63,276.0,DEU,-0.386
15,288.0,GHA,-0.349
108,296.0,KIR,
74,300.0,GRC,0.24100000000000002
88,304.0,GRL,
76,308.0,GRD,-0.39
191,320.0,GTM,0.012
214,324.0,GIN,0.087
70,328.0,GUY,-0.495
118,332.0,HTI,-0.5489999999999999
200,340.0,HND,-0.102
107,348.0,HUN,-0.026000000000000002
171,352.0,ISL,-1.124
31,356.0,IND,0.295
147,360.0,IDN,-0.41200000000000003
190,364.0,IRN,0.374
84,368.0,IRQ,0.105
83,372.0,IRL,-1.117
46,376.0,ISR,-0.23800000000000002
87,380.0,ITA,-0.091
110,384.0,CIV,0.043
196,388.0,JAM,-0.601
114,392.0,JPN,-0.573
130,398.0,KAZ,-0.275
37,400.0,JOR,-0.235
206,404.0,KEN,-0.414
153,408.0,PRK,-0.9590000000000001
207,410.0,KOR,-0.83
178,414.0,KWT,0.14400000000000002
25,417.0,KGZ,0.304
193,418.0,LAO,-0.637
188,422.0,LBN,-0.14800000000000002
215,426.0,LSO,
99,428.0,LVA,-0.929
197,430.0,LBR,0.023
72,434.0,LBY,-0.499
164,438.0,LIE,-0.08199999999999999
136,440.0,LTU,-0.6679999999999999
212,442.0,LUX,-0.47600000000000003
120,450.0,MDG,-0.071
82,454.0,MWI,-0.217
52,458.0,MYS,-0.6779999999999999
103,466.0,MLI,-0.266
106,470.0,MLT,-0.11199999999999999
187,478.0,MRT,-0.141
167,480.0,MUS,
221,484.0,MEX,-0.35200000000000004
218,492.0,MCO,-0.024
129,496.0,MNG,-0.953
134,498.0,MDA,0.441
21,499.0,MNE,0.21600000000000003
14,504.0,MAR,-0.10400000000000001
97,508.0,MOZ,-0.231
17,512.0,OMN,0.12
179,516.0,NAM,
224,524.0,NPL,0.485
157,528.0,NLD,-0.6990000000000001
223,554.0,NZL,-0.19399999999999998
53,558.0,NIC,-0.111
56,562.0,NER,-0.585
182,566.0,NGA,-0.68
69,578.0,NOR,-1.137
113,583.0,FSM,
12,585.0,PLW,
101,586.0,PAK,0.643
219,591.0,PAN,-0.293
115,598.0,PNG,
155,600.0,PRY,-0.467
132,604.0,PER,
112,608.0,PHL,-0.905
23,616.0,POL,-0.307
44,620.0,PRT,-0.11199999999999999
16,624.0,GNB,0.145
143,626.0,TLS,-0.17
47,634.0,QAT,0.061
11,642.0,ROU,0.332
185,643.0,RUS,-0.64
38,646.0,RWA,-0.319
10,659.0,KNA,-0.314
59,662.0,LCA,-0.326
146,670.0,VCT,-0.33399999999999996
49,674.0,SMR,-0.131
111,678.0,STP,-0.514
162,682.0,SAU,-0.33399999999999996
184,686.0,SEN,0.040999999999999995
209,688.0,SRB,0.132
1,690.0,SYC,
81,694.0,SLE,0.145
168,702.0,SGP,-0.20600000000000002
142,703.0,SVK,-0.12300000000000001
95,704.0,VNM,-0.779
8,705.0,SVN,-0.12300000000000001
78,706.0,SOM,-0.354
208,710.0,ZAF,
35,716.0,ZWE,
39,724.0,ESP,0.195
67,729.0,SDN,-0.85
32,740.0,SUR,
213,748.0,SWZ,
102,752.0,SWE,-1.1909999999999998
144,756.0,CHE,-0.16899999999999998
122,760.0,SYR,-0.038
133,762.0,TJK,0.574
205,764.0,THA,-0.54
100,768.0,TGO,-0.47600000000000003
137,776.0,TON,-0.488
152,780.0,TTO,-0.512
175,784.0,ARE,0.14
71,788.0,TUN,-0.20199999999999999
80,792.0,TUR,0.217
98,795.0,TKM,0.37
161,800.0,UGA,-0.455
51,804.0,UKR,0.21899999999999997
124,807.0,MKD,0.317
127,818.0,EGY,-0.614
27,826.0,GBR,-1.115
198,834.0,TZA,-0.203
0,840.0,USA,-0.7340000000000001
159,854.0,BFA,-0.322
109,858.0,URY,-0.5589999999999999
139,860.0,UZB,0.281
22,862.0,VEN,-0.515
24,882.0,WSM,-0.603
73,887.0,YEM,-0.364
220,894.0,ZMB,-0.24
6,,REU,
7,,GGY,-0.6859999999999999
19,,MAF,-0.445
20,,ABW,-0.503
26,,SPM,0.21100000000000002
28,,FRO,-1.3359999999999999
29,,MNP,
33,,TCA,-0.5820000000000001
42,,ASM,-0.606
43,,GUM,
45,,CUW,-0.435
55,,MYT,-0.263
58,,NCL,-0.386
60,,SGS,
61,,FLK,-0.462
62,,MSR,-0.40299999999999997
64,,PRI,-0.43200000000000005
65,,BLM,-0.39299999999999996
85,,PSE,-0.435
104,,AIA,-0.445
105,,VGB,-0.44799999999999995
119,,IMN,-1.156
125,,VIR,-0.382
128,,MAC,-0.769
148,,ESH,-0.14300000000000002
150,,TWN,-0.735
151,,CYM,-0.40700000000000003
154,,NIU,-0.579
165,,JEY,-0.6859999999999999
172,,GUF,-0.624
180,,HMD,
186,,SJM,
194,,HKG,-0.7859999999999999
195,,PYF,-0.72
199,,MTQ,-0.428
202,,ATF,
211,,ALA,-1.103
222,,SXM,-0.445
226,,GLP,-0.408
