,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,9.09,11.92,17.21,22.49,26.94,29.94,29.48,28.34,26.01,21.60,15.74,10.85
1,0.16,0.17,0.16,0.15,0.16,0.17,0.18,0.17,0.14,0.16,0.16,0.17
