,id,Code,Temp
217,4.0,AFG,1.018
92,8.0,ALB,0.004
203,10.0,ATA,0.08199999999999999
116,12.0,DZA,0.395
138,20.0,AND,0.203
18,24.0,AGO,0.42100000000000004
181,28.0,ATG,-0.037000000000000005
54,31.0,AZE,0.7879999999999999
91,32.0,ARG,0.531
36,36.0,AUS,0.23
41,40.0,AUT,-0.47700000000000004
201,44.0,BHS,-0.252
183,48.0,BHR,0.6859999999999999
176,50.0,BGD,-0.16899999999999998
189,51.0,ARM,1.067
126,52.0,BRB,0.08
57,56.0,BEL,-0.297
121,64.0,BTN,-0.16
68,68.0,BOL,0.106
40,70.0,BIH,-0.152
123,72.0,BWA,1.041
5,76.0,BRA,0.14400000000000002
156,84.0,BLZ,-0.145
79,90.0,SLB,0.015
75,100.0,BGR,0.192
135,104.0,MMR,-0.09699999999999999
89,108.0,BDI,0.132
169,112.0,BLR,-0.205
2,116.0,KHM,0.092
131,120.0,CMR,0.209
30,124.0,CAN,-0.247
166,132.0,CPV,0.467
13,140.0,CAF,0.23800000000000002
204,144.0,LKA,0.20199999999999999
117,148.0,TCD,0.040999999999999995
145,152.0,CHL,0.17
3,156.0,CHN,-0.222
225,170.0,COL,-0.23199999999999998
216,174.0,COM,0.016
94,178.0,COG,0.1
210,180.0,COD,0.303
192,188.0,CRI,-0.136
140,191.0,HRV,-0.168
50,192.0,CUB,-0.276
173,196.0,CYP,0.18600000000000003
149,203.0,CZE,-0.772
160,204.0,BEN,0.434
90,208.0,DNK,-0.701
174,212.0,DMA,0.049
170,214.0,DOM,-0.055999999999999994
96,218.0,ECU,-0.27899999999999997
86,222.0,SLV,-0.013000000000000001
9,226.0,GNQ,0.19899999999999998
177,231.0,ETH,0.055999999999999994
77,232.0,ERI,0.193
158,233.0,EST,-0.569
66,242.0,FJI,0.102
48,246.0,FIN,-0.287
34,250.0,FRA,-0.055999999999999994
163,262.0,DJI,0.017
141,266.0,GAB,0.107
93,268.0,GEO,0.675
4,270.0,GMB,0.742
63,276.0,DEU,-0.6559999999999999
15,288.0,GHA,0.307
108,296.0,KIR,-0.18
74,300.0,GRC,0.214
88,304.0,GRL,-0.379
76,308.0,GRD,0.086
191,320.0,GTM,-0.057
214,324.0,GIN,0.391
70,328.0,GUY,0.034
118,332.0,HTI,-0.084
200,340.0,HND,-0.099
107,348.0,HUN,-0.521
171,352.0,ISL,-0.544
31,356.0,IND,0.122
147,360.0,IDN,0.1
190,364.0,IRN,0.848
84,368.0,IRQ,0.731
83,372.0,IRL,-0.09699999999999999
46,376.0,ISR,0.146
87,380.0,ITA,0.067
110,384.0,CIV,0.184
196,388.0,JAM,-0.168
114,392.0,JPN,-0.26
130,398.0,KAZ,0.163
37,400.0,JOR,0.264
206,404.0,KEN,0.07
153,408.0,PRK,-0.23
207,410.0,KOR,-0.426
178,414.0,KWT,0.647
25,417.0,KGZ,0.486
193,418.0,LAO,-0.015
188,422.0,LBN,0.249
215,426.0,LSO,0.516
99,428.0,LVA,-0.594
197,430.0,LBR,0.14800000000000002
72,434.0,LBY,0.155
164,438.0,LIE,-0.456
136,440.0,LTU,-0.6579999999999999
212,442.0,LUX,-0.385
120,450.0,MDG,0.05
82,454.0,MWI,0.138
52,458.0,MYS,0.078
103,466.0,MLI,0.602
106,470.0,MLT,0.201
187,478.0,MRT,0.917
167,480.0,MUS,-0.006999999999999999
221,484.0,MEX,-0.107
218,492.0,MCO,0.16
129,496.0,MNG,-0.306
134,498.0,MDA,0.198
21,499.0,MNE,-0.077
14,504.0,MAR,0.41600000000000004
97,508.0,MOZ,0.278
17,512.0,OMN,0.298
179,516.0,NAM,0.43
224,524.0,NPL,0.106
157,528.0,NLD,-0.262
223,554.0,NZL,0.534
53,558.0,NIC,-0.08199999999999999
56,562.0,NER,0.14800000000000002
182,566.0,NGA,0.261
69,578.0,NOR,-0.375
113,583.0,FSM,0.11199999999999999
12,585.0,PLW,0.317
101,586.0,PAK,0.613
219,591.0,PAN,-0.19699999999999998
115,598.0,PNG,0.19899999999999998
155,600.0,PRY,0.5660000000000001
132,604.0,PER,-0.23
112,608.0,PHL,0.287
23,616.0,POL,-1.021
44,620.0,PRT,0.303
16,624.0,GNB,0.40299999999999997
143,626.0,TLS,0.349
47,634.0,QAT,0.61
11,642.0,ROU,-0.09699999999999999
185,643.0,RUS,-0.08800000000000001
